交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-08-29,2022-09-02,2022-09-02,多头,1.0,1.0,5,3.33,2.039999999999993,1.2900000000000071,是,是,已平仓
2,2023-11-20,2023-12-01,2023-12-01,多头,1.0,1.0,10,3.849999999999999,-1.0100000000000042,4.860000000000003,是,是,已平仓
3,2023-12-11,2024-01-05,2024-01-05,多头,1.0,1.0,19,15.800000000000015,14.610000000000005,1.1900000000000102,是,是,已平仓
4,2025-03-31,2025-04-03,2025-04-03,多头,1.0,1.0,4,11.069999999998998,9.45999999999999,1.6099999999990082,是,是,已平仓
5,2025-04-21,2025-05-16,2025-05-16,多头,1.0,1.0,17,4.979999999999984,-2.9999999999999827,7.979999999999967,是,是,已平仓
6,2025-10-09,2025-10-10,2025-10-10,多头,1.0,1.0,2,-0.9200000000009895,1.449999999999993,-2.3700000000009824,否,是,已平仓
