信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2022-04-11,2022-04-18,1.0,看多,0.0012560089962778687,0.0001230747570133417,0.001132934239264527,0.0006159126984126985,0.0006481736023328387,0.7700000000000071,-0.49000000000097554,1.2600000000009826,是,其他,是,否,有效进攻,10.0,利多,15.0,利多,0.0,利多,0.0,中性,10.0,中性,0.0,中性,7.5,中性,25.0,利多,15.0,利多
2022-04-18,2022-04-25,1.0,看多,-0.002946447672324992,-0.006601410332734758,0.0036549626604097663,0.0006201587301587301,-0.00356487385558649,-4.200000000000001,-8.31000000000002,4.110000000000019,否,其他,否,是,其他,5.0,中性,15.0,利多,0.0,利多,0.0,中性,20.0,利多,0.0,利空,15.0,利多,25.0,利多,0.0,利空
2022-04-25,2022-05-02,0.0,中性,0.0,0.0007539258693942674,-0.0007539258693942674,0.0,0.0,0.0,0.22999999999998733,-0.22999999999998733,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,利空,15.0,利多,25.0,利多,0.0,利空
2022-05-02,2022-05-09,1.0,看多,0.004993285124373248,0.0011970067571169807,0.003796278367256267,0.00024751984126984125,0.0047395496360628855,5.58999999999997,1.1300000000000199,4.459999999999949,是,有效进攻,是,否,有效进攻,10.0,利多,15.0,利多,0.0,利多,0.0,中性,0.0,利空,0.0,利空,7.5,中性,25.0,利多,15.0,利多
2022-05-09,2022-05-16,0.0,中性,0.0,0.001700143808649912,-0.001700143808649912,0.0,0.0,0.0,1.3300000000000116,-1.3300000000000116,否,低仓少吃,是,否,低仓少吃,0.0,利空,7.5,中性,0.0,利空,0.0,中性,10.0,中性,0.0,利空,7.5,中性,25.0,利多,0.0,利空
2022-05-16,2022-05-23,0.0,中性,0.0,0.0026174281298421143,-0.0026174281298421143,0.0,0.0,0.0,2.399999999999972,-2.399999999999972,否,低仓少吃,是,否,低仓少吃,0.0,利空,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,15.0,利多,25.0,利多,15.0,利多
2022-05-23,2022-05-30,0.0,中性,0.0,0.008568410524212755,-0.008568410524212755,0.0,0.0,0.0,9.259999999999998,-9.259999999999998,否,低仓少吃,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,0.0,利空,0.0,利空,0.0,利空,25.0,利多,15.0,利多
2022-05-30,2022-06-06,0.0,中性,0.0,-0.004984245158317302,0.004984245158317302,0.0,0.0,0.0,-6.269999999999991,6.269999999999991,否,有效防守,否,否,有效防守,5.0,中性,0.0,利空,0.0,中性,0.0,中性,0.0,利空,0.0,中性,0.0,利空,25.0,利多,15.0,利多
2022-06-06,2022-06-13,0.0,中性,0.0,0.0011915730480227538,-0.0011915730480227538,0.0,0.0,0.0,0.7500000000000216,-0.7500000000000216,否,低仓少吃,是,否,低仓少吃,0.0,利空,7.5,中性,0.0,中性,0.0,中性,20.0,利多,0.0,中性,7.5,中性,25.0,利多,0.0,利空
2022-06-13,2022-06-20,-1.0,看空,-0.000247188694428746,-0.0014033872842378337,0.0011561985898090876,-0.0006121587301587302,0.0003656252918385277,0.4299999999990074,-2.2600000000000047,2.689999999999012,是,有效防守,否,是,有效防守,0.0,利空,0.0,利空,0.0,利空,0.0,中性,0.0,利空,0.0,中性,0.0,利空,12.5,中性,0.0,利空
2022-06-20,2022-06-27,0.0,中性,0.0,-0.0013989730223451513,0.0013989730223451513,0.0,0.0,0.0,-2.260000000000005,2.260000000000005,否,有效防守,否,否,有效防守,0.0,利空,7.5,中性,0.0,利空,0.0,中性,10.0,中性,0.0,中性,7.5,中性,25.0,利多,0.0,利空
2022-06-27,2022-07-04,0.0,中性,0.0,-0.0018326282513699832,0.0018326282513699832,0.0,0.0,0.0,-2.7699999999999942,2.7699999999999942,否,有效防守,否,否,有效防守,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,中性,0.0,中性,7.5,中性,25.0,利多,0.0,利空
2022-07-04,2022-07-11,0.0,中性,0.0,-0.0005501213749095069,0.0005501213749095069,0.0,0.0,0.0,-1.2900000000000063,1.2900000000000063,否,有效防守,否,否,有效防守,5.0,中性,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,15.0,利多,25.0,利多,15.0,利多
2022-07-11,2022-07-18,1.0,看多,0.0050598887444748275,0.005105852485374429,-4.5963740899601646e-05,0.0006150079365079365,0.004436010503912853,5.229999999999958,5.269999999999997,-0.040000000000039115,是,有效进攻,是,否,有效进攻,5.0,中性,15.0,利多,0.0,利多,0.0,中性,20.0,利多,0.0,利空,15.0,利多,25.0,利多,15.0,利多
2022-07-18,2022-07-25,1.0,看多,0.0038561560914573967,0.0004341595109980112,0.0034219965804593855,0.0006069285714285711,0.003246464318543598,3.8200000000000034,-0.129999999999991,3.9499999999999944,是,其他,是,否,有效进攻,5.0,中性,15.0,利多,0.0,利多,0.0,中性,10.0,中性,0.0,利空,7.5,中性,25.0,利多,15.0,利多
2022-07-25,2022-08-01,0.0,中性,0.0,0.003224401124555909,-0.003224401124555909,0.0,0.0,0.0,3.1000000000009837,-3.1000000000009837,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,7.5,中性,25.0,利多,15.0,利多
2022-08-01,2022-08-08,1.0,看多,0.003933547962432504,0.0024484977186796097,0.0014850502437528945,0.0005932539682539671,0.0033354656114997785,3.90999999999999,2.2099999999990185,1.7000000000009714,是,有效进攻,是,否,有效进攻,5.0,中性,7.5,中性,0.0,利多,0.0,中性,10.0,中性,0.0,利空,7.5,中性,25.0,利多,15.0,利多
2022-08-08,2022-08-15,1.0,看多,-0.0005819064260731421,0.0004733312748237406,-0.0010552377008968827,0.0005903730158730158,-0.0011709329277841774,-1.369999999999011,-0.08000000000001067,-1.2899999999990002,否,该空没空,是,是,其他,10.0,利多,15.0,利多,0.0,利多,0.0,中性,10.0,中性,0.0,利空,7.5,中性,25.0,利多,15.0,利多
2022-08-15,2022-08-22,0.0,中性,0.0,0.013340138420251835,-0.013340138420251835,0.0,0.0,0.0,14.720000000000011,-14.720000000000011,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,20.0,利多,0.0,利空,7.5,中性,25.0,利多,0.0,利空
2022-08-22,2022-08-29,0.0,中性,0.0,-0.004308214306544822,0.004308214306544822,0.0,0.0,0.0,-5.55,5.55,否,有效防守,否,否,有效防守,5.0,中性,7.5,中性,0.0,利多,0.0,中性,0.0,利空,0.0,中性,0.0,利空,25.0,利多,15.0,利多
2022-08-29,2022-09-05,1.0,看多,0.003428050939035421,0.0022911871359452274,0.0011368638030901934,0.0005796031746031742,0.002848410082649861,3.33,2.039999999999993,1.2900000000000071,是,有效进攻,是,否,有效进攻,10.0,利多,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,中性,15.0,利多,25.0,利多,15.0,利多
2022-09-05,2022-09-12,1.0,看多,0.00024670350629674154,-0.0005591143336954874,0.0008058178399922289,0.0005752103174603171,-0.00032673789474020273,-0.37999999999999834,-1.2399999999999909,0.8599999999999925,否,其他,否,否,其他,10.0,利多,15.0,利多,0.0,利多,0.0,中性,10.0,中性,0.0,中性,7.5,中性,25.0,利多,15.0,利多
2022-09-12,2022-09-19,1.0,看多,3.5600527816370686e-05,-0.002877635576420401,0.0029132361042367716,0.00046159126984126947,-0.0004221448747883452,-0.4900000000010103,-3.8000000000000185,3.3099999999990084,否,其他,否,否,其他,5.0,中性,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,中性,7.5,中性,25.0,利多,15.0,利多
2022-09-19,2022-09-26,0.0,中性,0.0,-0.00010481765345049521,0.00010481765345049521,0.0,0.0,0.0,-0.7199999999999913,0.7199999999999913,否,有效防守,否,否,有效防守,5.0,中性,7.5,中性,0.0,利多,0.0,中性,20.0,利多,0.0,中性,7.5,中性,25.0,利多,0.0,利空
2022-09-26,2022-10-17,1.0,看多,-0.0013150313922523083,-0.0004578531701955324,-0.0008571782220567759,0.0011728373015873,-0.002483462662286065,-2.899999999999986,-1.7500000000000147,-1.1499999999999715,否,该空没空,否,是,该空没空,10.0,利多,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,利空,7.5,中性,25.0,利多,15.0,利多
2022-10-17,2022-10-24,0.0,中性,0.0,-0.0020684364649082854,0.0020684364649082854,0.0,0.0,0.0,-3.0099999999989855,3.0099999999989855,否,有效防守,否,否,有效防守,5.0,中性,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,7.5,中性,12.5,中性,15.0,利多
2022-10-24,2022-10-31,1.0,看多,0.0018312476878383777,0.005959051330408638,-0.00412780364257026,0.0005856507936507937,0.0012475326779881292,1.4600000000000029,6.250000000000005,-4.790000000000003,是,有效进攻,是,否,有效进攻,0.0,利空,7.5,中性,0.0,利空,0.0,中性,20.0,利多,0.0,利空,15.0,利多,12.5,中性,15.0,利多
2022-10-31,2022-11-07,-1.0,看空,0.0018315847372418759,-0.002686921072915127,0.004518505810157003,-0.0005827896825396818,0.0024131670728198664,2.82000000000001,-3.7000000000009945,6.520000000001005,是,有效防守,否,否,有效防守,5.0,中性,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,中性,0.0,利空,12.5,中性,0.0,利空
2022-11-07,2022-11-14,0.0,中性,0.0,-0.0023349392596029306,0.0023349392596029306,0.0,0.0,0.0,-3.3100000000000143,3.3100000000000143,否,有效防守,否,否,有效防守,5.0,中性,15.0,利多,0.0,中性,0.0,中性,10.0,中性,0.0,利空,7.5,中性,12.5,中性,15.0,利多
2022-11-14,2022-11-21,0.0,中性,0.0,-0.007218383459294819,0.007218383459294819,0.0,0.0,0.0,-8.96000000000001,8.96000000000001,否,有效防守,否,否,有效防守,10.0,利多,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,利空,15.0,利多,12.5,中性,0.0,利空
2022-11-21,2022-11-28,0.0,中性,0.0,0.0001143053831214047,-0.0001143053831214047,0.0,0.0,0.0,-0.49999999999997957,0.49999999999997957,否,有效防守,是,否,低仓少吃,10.0,利多,15.0,利多,0.0,利多,0.0,中性,20.0,利多,0.0,利空,15.0,利多,0.0,利空,0.0,利空
2022-11-28,2022-12-05,0.0,中性,0.0,-0.0026721209095267318,0.0026721209095267318,0.0,0.0,0.0,-3.760000000000013,3.760000000000013,否,有效防守,否,否,有效防守,10.0,利多,7.5,中性,0.0,利多,0.0,中性,10.0,中性,0.0,利空,15.0,利多,0.0,利空,0.0,利空
2022-12-05,2022-12-12,0.0,中性,0.0,-0.0013946780112220614,0.0013946780112220614,0.0,0.0,0.0,-2.2699999999990084,2.2699999999990084,否,有效防守,否,否,有效防守,10.0,利多,15.0,利多,0.0,利多,0.0,中性,10.0,中性,0.0,利空,7.5,中性,0.0,利空,0.0,利空
2022-12-12,2022-12-19,0.0,中性,0.0,0.0009688479196641175,-0.0009688479196641175,0.0,0.0,0.0,0.4699999999990127,-0.4699999999990127,否,低仓少吃,是,否,低仓少吃,10.0,利多,15.0,利多,0.0,利多,0.0,中性,0.0,利空,0.0,利空,7.5,中性,0.0,利空,0.0,利空
2022-12-19,2022-12-26,0.0,中性,0.0,0.005775001946261238,-0.005775001946261238,0.0,0.0,0.0,6.050000000000013,-6.050000000000013,否,低仓少吃,是,否,低仓少吃,10.0,利多,15.0,利多,0.0,利多,0.0,中性,20.0,利多,0.0,利空,0.0,利空,0.0,利空,0.0,利空
2022-12-26,2023-01-02,0.0,中性,0.0,-0.0003213341409570303,0.0003213341409570303,0.0,0.0,0.0,-1.0200000000000142,1.0200000000000142,否,有效防守,否,否,有效防守,10.0,利多,0.0,利空,0.0,利多,0.0,中性,20.0,利多,0.0,中性,0.0,利空,0.0,利空,15.0,利多
2023-01-02,2023-01-09,0.0,中性,0.0,0.0006593335184696958,-0.0006593335184696958,0.0,0.0,0.0,0.25000000000000705,-0.25000000000000705,否,低仓少吃,是,否,低仓少吃,10.0,利多,0.0,利空,0.0,中性,0.0,中性,10.0,中性,0.0,利空,7.5,中性,12.5,中性,15.0,利多
2023-01-09,2023-01-16,0.0,中性,0.0,-0.005283604258432106,0.005283604258432106,0.0,0.0,0.0,-6.819999999999014,6.819999999999014,否,有效防守,否,否,有效防守,5.0,中性,15.0,利多,0.0,中性,0.0,中性,10.0,中性,0.0,利空,15.0,利多,0.0,利空,0.0,利空
2023-01-16,2023-02-06,-1.0,看空,0.002228531933822442,0.001717633195911672,0.0005108987379107699,-0.0012103412698412689,0.0034402647863317204,4.039999999999981,0.6699999999990045,3.370000000000977,是,其他,是,否,其他,0.0,利空,7.5,中性,0.0,利空,0.0,中性,0.0,利空,0.0,利空,15.0,利多,0.0,利空,0.0,利空
2023-02-06,2023-02-13,-1.0,看空,-0.0021020033493643897,5.896538311134236e-05,-0.002160968732475732,-0.0006071150793650789,-0.0014965770921660246,-1.7599999999999907,-0.6000000000000103,-1.1599999999999804,否,其他,是,是,做空做反,5.0,中性,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,0.0,利空,0.0,利空,0.0,利空
2023-02-13,2023-02-20,0.0,中性,0.0,0.0012863541265863976,-0.0012863541265863976,0.0,0.0,0.0,0.8300000000010035,-0.8300000000010035,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,利空,7.5,中性,0.0,利空,0.0,利空
2023-02-20,2023-02-27,-1.0,看空,0.0007428657192944943,-0.0011914066795438716,0.0019342723988383659,-0.0006088412698412695,0.0013528603308002882,1.5899999999999943,-2.0600000000009846,3.650000000000979,是,有效防守,否,否,有效防守,0.0,利空,7.5,中性,0.0,利空,0.0,中性,0.0,利空,0.0,利空,7.5,中性,0.0,利空,0.0,利空
2023-02-27,2023-03-06,0.0,中性,0.0,0.0014325648322428552,-0.0014325648322428552,0.0,0.0,0.0,0.999999999999994,-0.999999999999994,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,利空,7.5,中性,0.0,利空,15.0,利多
2023-03-06,2023-03-13,0.0,中性,0.0,0.003998827018581785,-0.003998827018581785,0.0,0.0,0.0,3.99,-3.99,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,利空,0.0,中性,10.0,中性,0.0,利空,7.5,中性,0.0,利空,15.0,利多
2023-03-13,2023-03-20,0.0,中性,0.0,0.0007819888759810212,-0.0007819888759810212,0.0,0.0,0.0,0.25000000000000716,-0.25000000000000716,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,中性,0.0,利空,0.0,利空,15.0,利多
2023-03-20,2023-03-27,-1.0,看空,-0.0017944487289461852,-6.994520278535976e-05,-0.0017245035261608255,-0.0006035555555555555,-0.0011897638798637612,-1.4000000000009836,-0.7400000000000115,-0.660000000000972,否,其他,否,是,其他,0.0,利空,7.5,中性,0.0,利空,0.0,中性,10.0,中性,0.0,利空,7.5,中性,0.0,利空,0.0,利空
2023-03-27,2023-04-03,-1.0,看空,-0.0029137443713685984,0.001838588315159262,-0.00475233268652786,-0.0005998174603174592,-0.0023155888633035753,-2.720000000000014,1.4800000000009943,-4.200000000001008,否,做空做反,是,是,做空做反,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,中性,0.0,利空,7.5,中性,0.0,利空,0.0,利空
2023-04-03,2023-04-10,-1.0,看空,-0.0008203177112819926,0.0010026556244233653,-0.001822973335705358,-0.0004791388888888885,-0.0003403345266517739,-0.3999999999990125,0.6399999999990095,-1.039999999998022,否,做空做反,是,是,做空做反,5.0,中性,0.0,利空,0.0,中性,0.0,中性,0.0,利空,0.0,利空,7.5,中性,0.0,利空,0.0,利空
2023-04-10,2023-04-17,0.0,中性,0.0,0.00213316348635173,-0.00213316348635173,0.0,0.0,0.0,1.8299999999999907,-1.8299999999999907,否,低仓少吃,是,否,低仓少吃,0.0,利空,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,7.5,中性,0.0,利空,15.0,利多
2023-04-17,2023-04-24,0.0,中性,0.0,0.0007580258580526245,-0.0007580258580526245,0.0,0.0,0.0,0.23000000000002196,-0.23000000000002196,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,7.5,中性,0.0,利空,15.0,利多
2023-04-24,2023-05-01,-1.0,看空,7.250152388560416e-05,0.004613873745338948,-0.004541372221453344,-0.0005924325396825393,0.0006672167423246245,0.7800000000000169,4.699999999999982,-3.9199999999999653,是,其他,是,否,其他,5.0,中性,7.5,中性,0.0,利空,0.0,中性,0.0,利空,0.0,利空,7.5,中性,0.0,利空,0.0,利空
2023-05-01,2023-05-08,0.0,中性,0.0,0.004108292157092297,-0.004108292157092297,0.0,0.0,0.0,4.49999999999999,-4.49999999999999,否,低仓少吃,是,否,低仓少吃,10.0,利多,15.0,利多,0.0,利多,0.0,中性,0.0,利空,0.0,中性,7.5,中性,0.0,利空,15.0,利多
2023-05-08,2023-05-15,0.0,中性,0.0,0.0029622507940221254,-0.0029622507940221254,0.0,0.0,0.0,2.8000000000000247,-2.8000000000000247,否,低仓少吃,是,否,低仓少吃,5.0,中性,15.0,利多,0.0,中性,0.0,中性,10.0,中性,0.0,中性,7.5,中性,0.0,利空,15.0,利多
2023-05-15,2023-05-22,0.0,中性,0.0,-0.0002680551788244445,0.0002680551788244445,0.0,0.0,0.0,-0.9300000000000278,0.9300000000000278,否,有效防守,否,否,有效防守,0.0,利空,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,中性,0.0,利空,12.5,中性,15.0,利多
2023-05-22,2023-05-29,0.0,中性,0.0,6.647671062798288e-05,-6.647671062798288e-05,0.0,0.0,0.0,-0.5399999999999849,0.5399999999999849,否,有效防守,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,0.0,利空,0.0,中性,7.5,中性,12.5,中性,15.0,利多
2023-05-29,2023-06-05,0.0,中性,0.0,0.002731480509360562,-0.002731480509360562,0.0,0.0,0.0,2.540000000000007,-2.540000000000007,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,中性,7.5,中性,12.5,中性,15.0,利多
2023-06-05,2023-06-12,0.0,中性,0.0,0.002685162659665119,-0.002685162659665119,0.0,0.0,0.0,2.479999999999982,-2.479999999999982,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,中性,0.0,利空,12.5,中性,15.0,利多
2023-06-12,2023-06-19,0.0,中性,0.0,0.001173126025592941,-0.001173126025592941,0.0,0.0,0.0,0.7700000000010139,-0.7700000000010139,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,中性,7.5,中性,12.5,中性,15.0,利多
2023-06-19,2023-06-26,-1.0,看空,-0.00046467187431742385,-0.0003370626703270707,-0.00012760920399035314,-0.00034420634920634885,-0.00011953331812291929,-0.13999999999899515,-0.7500000000009931,0.6100000000019979,否,有效防守,否,是,其他,0.0,利空,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,中性,7.5,中性,12.5,中性,0.0,利空
2023-06-26,2023-07-03,0.0,中性,0.0,0.0035710692146659895,-0.0035710692146659895,0.0,0.0,0.0,3.4999999999999964,-3.4999999999999964,否,低仓少吃,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,20.0,利多,0.0,中性,7.5,中性,12.5,中性,0.0,利空
2023-07-03,2023-07-10,-1.0,看空,0.004169764372516038,7.119510921316241e-05,0.004098569263302876,-0.0005725873015873009,0.0047421478506654065,5.519999999998998,-0.5199999999999996,6.039999999998997,是,有效防守,是,否,其他,5.0,中性,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,中性,0.0,利空,12.5,中性,0.0,利空
2023-07-10,2023-07-17,1.0,看多,0.004360455540362906,0.0001671061698327314,0.004193349370530175,0.0005758928571428563,0.0037803455484279546,4.409999999998998,-0.4099999999999937,4.819999999998992,是,其他,是,否,有效进攻,5.0,中性,15.0,利多,0.0,利多,0.0,中性,20.0,利多,0.0,中性,7.5,中性,12.5,中性,15.0,利多
2023-07-17,2023-07-24,0.0,中性,0.0,0.0036995109227437872,-0.0036995109227437872,0.0,0.0,0.0,3.6500000000009787,-3.6500000000009787,否,低仓少吃,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,中性,0.0,中性,10.0,中性,0.0,中性,7.5,中性,12.5,中性,15.0,利多
2023-07-24,2023-07-31,0.0,中性,0.0,-0.003452893707777016,0.003452893707777016,0.0,0.0,0.0,-4.540000000001002,4.540000000001002,否,有效防守,否,否,有效防守,0.0,利空,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,中性,0.0,利空,12.5,中性,15.0,利多
2023-07-31,2023-08-07,0.0,中性,0.0,0.001081674988240744,-0.001081674988240744,0.0,0.0,0.0,0.6400000000000157,-0.6400000000000157,否,低仓少吃,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,20.0,利多,0.0,中性,15.0,利多,12.5,中性,0.0,利空
2023-08-07,2023-08-14,0.0,中性,0.0,0.0012897956391115795,-0.0012897956391115795,0.0,0.0,0.0,0.879999999999978,-0.879999999999978,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,20.0,利多,0.0,中性,7.5,中性,12.5,中性,15.0,利多
2023-08-14,2023-08-21,0.0,中性,0.0,0.006983516399022394,-0.006983516399022394,0.0,0.0,0.0,7.420000000000031,-7.420000000000031,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,10.0,中性,0.0,中性,0.0,利空,12.5,中性,15.0,利多
2023-08-21,2023-08-28,0.0,中性,0.0,-4.929278097387524e-05,4.929278097387524e-05,0.0,0.0,0.0,-0.6300000000000051,0.6300000000000051,否,有效防守,否,否,有效防守,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,中性,0.0,中性,7.5,中性,12.5,中性,15.0,利多
2023-08-28,2023-09-04,0.0,中性,0.0,-0.0007875974239749395,0.0007875974239749395,0.0,0.0,0.0,-1.4799999999990172,1.4799999999990172,否,有效防守,否,否,有效防守,0.0,利空,0.0,利空,0.0,利空,0.0,中性,0.0,利空,0.0,中性,7.5,中性,12.5,中性,15.0,利多
2023-09-04,2023-09-11,0.0,中性,0.0,-0.004048338265457363,0.004048338265457363,0.0,0.0,0.0,-5.250000000000983,5.250000000000983,否,有效防守,否,否,有效防守,5.0,中性,7.5,中性,0.0,中性,0.0,中性,20.0,利多,0.0,中性,7.5,中性,12.5,中性,15.0,利多
2023-09-11,2023-09-18,0.0,中性,0.0,0.00029542195703324836,-0.00029542195703324836,0.0,0.0,0.0,-0.2500000000000071,0.2500000000000071,否,有效防守,是,否,低仓少吃,0.0,利空,7.5,中性,0.0,中性,0.0,中性,20.0,利多,0.0,中性,7.5,中性,12.5,中性,0.0,利空
