signal_date,总分_raw,总分,仓位,结论,供给/发行量_得分,供给/发行量_乘数,供给/发行占比_得分,供给/发行占比_乘数,供给/10Y以上发行_得分,供给/10Y以上发行_乘数,需求/银行总净买入_得分,需求/银行总净买入_乘数,估值/地方债-国债利差_得分,估值/地方债-国债利差_乘数,估值/地方债-国债利差变化_得分,估值/地方债-国债利差变化_乘数,估值/地方债-NCD利差_得分,估值/地方债-NCD利差_乘数,情绪/非银情绪_得分,情绪/非银情绪_乘数,supply_observed_at,bank_observed_at,valuation_observed_at,sentiment_observed_at,supply_amount_raw,bank_demand_raw,nonbank_sentiment_raw,spread_ncd_raw,spread_change_raw,supply_amount_change_raw,bank_demand_change_raw,nonbank_sentiment_change_raw,spread_ncd_change_raw,spread_change_acceleration_raw
2022-01-13,70.0,70.0,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,50.0,1.0,2022-01-12,2022-01-12,2022-01-12,2022-01-12,2064.288999999999,0.3000000000000004,0.529906,53.49999999999997,-1.62000000000004,,,,,
2022-01-14,75.0,75.0,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,1.0,5.0,1.0,0.0,0.5,0.0,0.0,50.0,1.0,2022-01-13,2022-01-13,2022-01-13,2022-01-13,1898.063999999999,9.24,0.3621209999999999,52.529999999999966,1.2099999999999795,-166.2249999999999,8.94,-0.167785,-0.970000000000006,2.83000000000002
2022-01-17,70.0,70.0,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50.0,1.0,2022-01-16,2022-01-14,2022-01-14,2022-01-14,1960.223999999999,-26.74,0.2593959999999999,51.500000000000014,-1.5400000000000065,62.16000000000008,-35.98,-0.102725,-1.0299999999999514,-2.749999999999986
2022-01-18,52.5,52.5,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2022-01-17,2022-01-17,2022-01-17,2022-01-17,3881.228999999999,-39.95,0.2295269999999999,54.0,-3.7900000000000063,1921.005,-13.210000000000004,-0.029869,2.499999999999986,-2.25
2022-01-19,52.5,52.5,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2022-01-18,2022-01-18,2022-01-18,2022-01-18,4953.148999999999,-37.33,0.2833149999999999,54.99000000000001,-2.609999999999957,1071.9200000000003,2.6200000000000045,0.0537879999999999,0.9900000000000092,1.1800000000000497
2022-01-20,70.0,70.0,1.0,看多,0.0,0.0,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,50.0,1.0,2022-01-19,2022-01-19,2022-01-19,2022-01-19,3471.869999999999,-43.08,0.4419179999999999,59.54999999999999,-4.519999999999946,-1481.2790000000005,-5.75,0.158603,4.559999999999981,-1.9099999999999893
2022-01-21,55.0,55.0,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,5.0,1.0,50.0,1.0,2022-01-20,2022-01-20,2022-01-20,2022-01-20,4140.8172,-38.36,0.4384219999999999,57.54999999999999,-4.610000000000003,668.9472000000014,4.719999999999999,-0.0034959999999999,-2.0,-0.0900000000000567
2022-01-24,52.5,52.5,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2022-01-23,2022-01-21,2022-01-21,2022-01-21,4462.3372,-12.69,0.5286599999999999,54.99999999999999,-3.1500000000000306,321.5199999999995,25.67,0.0902379999999999,-2.549999999999997,1.4599999999999724
2022-01-25,72.5,72.5,1.0,看多,0.0,0.0,15.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,0.0,0.5,5.0,1.0,50.0,1.0,2022-01-24,2022-01-24,2022-01-24,2022-01-24,2541.332199999999,7.089999999999998,0.583618,58.84999999999998,0.9399999999999836,-1921.005000000001,19.78,0.054958,3.849999999999987,4.090000000000014
2022-01-26,67.5,67.5,0.0,中性,0.0,0.5,15.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2022-01-25,2022-01-25,2022-01-25,2022-01-25,1469.412199999999,13.659999999999998,0.5059149999999999,56.75000000000004,-3.3800000000000274,-1071.9199999999998,6.57,-0.077703,-2.099999999999937,-4.320000000000011
2022-01-27,57.5,57.5,0.0,中性,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,0.0,0.5,5.0,1.0,50.0,1.0,2022-01-26,2022-01-26,2022-01-26,2022-01-26,1452.412199999999,23.93,0.4201669999999999,58.84,1.9699999999999849,-17.0,10.27,-0.0857479999999999,2.089999999999961,5.350000000000012
2022-01-28,60.0,60.0,0.0,中性,0.0,0.5,0.0,0.0,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,5.0,1.0,50.0,1.0,2022-01-27,2022-01-27,2022-01-27,2022-01-27,567.6799999999992,9.96,0.4338329999999999,58.35,-1.5899999999999783,-884.7321999999999,-13.97,0.013666,-0.490000000000002,-3.559999999999963
2022-02-07,92.5,92.5,1.0,看多,0.0,0.5,30.0,1.0,5.0,0.5,0.0,1.0,2.5,0.5,0.0,0.5,5.0,1.0,50.0,1.0,2022-02-06,2022-01-29,2022-01-30,2022-01-28,738.2146999999991,11.619999999999996,0.3472719999999999,60.25,1.8200000000000216,170.53469999999993,1.6599999999999948,-0.086561,1.8999999999999984,3.41
2022-02-08,87.5,87.5,1.0,看多,0.0,0.5,30.0,1.0,5.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2022-02-07,2022-02-07,2022-02-07,2022-02-07,738.2146999999991,8.889999999999999,0.2069039999999999,56.1,-2.3400000000000105,0.0,-2.729999999999997,-0.140368,-4.149999999999999,-4.160000000000032
2022-02-09,87.5,87.5,1.0,看多,0.0,1.0,30.0,1.0,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2022-02-08,2022-02-07,2022-02-08,2022-02-08,401.4584999999991,8.889999999999999,0.2229459999999999,56.659999999999975,0.1399999999999828,-336.7562,-2.729999999999997,0.016042,0.5599999999999739,2.4799999999999933
2022-02-10,87.5,87.5,1.0,看多,0.0,1.0,30.0,1.0,5.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2022-02-09,2022-02-09,2022-02-09,2022-02-09,401.4584999999991,7.549999999999998,0.2673279999999999,56.99999999999999,-3.5800000000000054,0.0,-1.3400000000000007,0.044382,0.3400000000000176,-3.719999999999988
2022-02-11,95.0,95.0,1.0,看多,0.0,1.0,30.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,50.0,1.0,2022-02-10,2022-02-10,2022-02-10,2022-02-10,0.0,12.61,0.821866,58.92,-2.1400000000000325,-401.4584999999991,5.060000000000001,0.5545380000000001,1.9200000000000088,1.4399999999999729
2022-02-14,92.5,92.5,1.0,看多,0.0,1.0,30.0,1.0,5.0,0.5,0.0,1.0,2.5,0.5,0.0,0.5,5.0,1.0,50.0,1.0,2022-02-13,2022-02-11,2022-02-11,2022-02-11,537.3734999999991,15.03,0.8884639999999999,63.98000000000002,-0.7099999999999902,537.3734999999991,2.42,0.0665979999999999,5.0600000000000165,1.4300000000000423
2022-02-15,75.0,75.0,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,5.0,1.0,50.0,1.0,2022-02-14,2022-02-14,2022-02-14,2022-02-14,1061.577299999999,21.34,0.949511,63.22999999999999,-0.4900000000000126,524.2037999999999,6.3100000000000005,0.061047,-0.7500000000000284,0.2199999999999776
2022-02-16,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,0.0,0.5,5.0,1.0,50.0,1.0,2022-02-15,2022-02-15,2022-02-15,2022-02-15,2051.872299999999,20.73,0.8450380000000001,62.63999999999999,0.5700000000000038,990.295,-0.6099999999999994,-0.1044729999999999,-0.5899999999999963,1.0600000000000165
2022-02-17,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,0.0,0.0,5.0,1.0,50.0,1.0,2022-02-16,2022-02-16,2022-02-16,2022-02-16,2219.982299999999,23.58,0.801533,63.93,3.790000000000002,168.11000000000013,2.849999999999998,-0.043505,1.2900000000000065,3.2199999999999984
2022-02-18,72.5,72.5,1.0,看多,0.0,0.0,15.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.5,5.0,1.0,50.0,1.0,2022-02-17,2022-02-17,2022-02-17,2022-02-17,2737.642199999999,14.57,0.254981,62.06,1.4299999999999995,517.6598999999997,-9.009999999999998,-0.546552,-1.8699999999999972,-2.360000000000003
2022-02-21,55.0,55.0,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,5.0,1.0,50.0,1.0,2022-02-20,2022-02-18,2022-02-18,2022-02-18,2558.143699999999,2.369999999999999,0.311585,60.04999999999998,-2.2700000000000387,-179.4984999999997,-12.2,0.0566039999999999,-2.0100000000000198,-3.7000000000000384
2022-02-22,52.5,52.5,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2022-02-21,2022-02-21,2022-02-21,2022-02-21,3271.159899999999,-7.640000000000001,0.2134799999999999,59.52000000000002,-1.0299999999999976,713.0162,-10.01,-0.0981050000000001,-0.5299999999999656,1.240000000000041
2022-02-23,57.5,57.5,0.0,中性,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.5,5.0,1.0,50.0,1.0,2022-02-22,2022-02-22,2022-02-22,2022-02-22,2280.864899999999,-1.9800000000000004,0.2653129999999999,60.69999999999997,0.7400000000000091,-990.295,5.66,0.051833,1.17999999999995,1.770000000000007
2022-02-24,57.5,57.5,0.0,中性,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.5,5.0,1.0,50.0,1.0,2022-02-23,2022-02-23,2022-02-23,2022-02-23,2112.754899999999,2.129999999999999,0.183154,60.31,1.8000000000000256,-168.11000000000013,4.109999999999999,-0.0821589999999999,-0.389999999999965,1.0600000000000165
2022-02-25,60.0,60.0,0.0,中性,0.0,0.5,0.0,0.0,5.0,0.5,0.0,0.5,2.5,0.5,0.0,0.0,2.5,0.5,50.0,1.0,2022-02-24,2022-02-24,2022-02-24,2022-02-24,1595.094999999999,1.0699999999999994,0.149219,59.20000000000001,2.8799999999999955,-517.6599000000001,-1.0599999999999996,-0.033935,-1.1099999999999923,1.07999999999997
2022-02-28,27.5,27.5,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,5.0,1.0,0.0,0.0,2.5,0.5,0.0,0.0,2022-02-27,2022-02-25,2022-02-25,2022-02-25,1237.219999999999,-6.820000000000001,-0.027697,59.42000000000003,6.620000000000026,-357.875,-7.890000000000001,-0.176916,0.2200000000000201,3.7400000000000304
2022-03-01,97.5,97.5,1.0,看多,0.0,1.0,30.0,1.0,10.0,1.0,0.0,0.5,5.0,1.0,0.0,0.0,2.5,0.5,50.0,1.0,2022-02-28,2022-02-28,2022-02-28,2022-02-28,0.0,1.3899999999999988,0.0403119999999999,59.99000000000003,7.970000000000034,-1237.219999999999,8.21,0.0680089999999999,0.5700000000000003,1.3500000000000083
2022-03-02,75.0,75.0,1.0,看多,0.0,1.0,15.0,0.5,5.0,0.5,0.0,0.5,2.5,0.5,0.0,0.0,2.5,0.5,50.0,1.0,2022-03-01,2022-03-01,2022-03-01,2022-03-01,419.2268999999991,5.649999999999999,0.0601189999999999,59.66999999999998,2.219999999999977,419.2268999999991,4.26,0.0198069999999999,-0.32000000000005,-5.750000000000057
2022-03-03,92.5,92.5,1.0,看多,0.0,0.5,30.0,1.0,5.0,0.5,0.0,0.5,2.5,0.5,0.0,0.5,5.0,1.0,50.0,1.0,2022-03-02,2022-03-02,2022-03-02,2022-03-02,705.3157999999991,-2.210000000000001,0.0814449999999999,61.39999999999999,0.8399999999999963,286.0889,-7.859999999999999,0.021326,1.730000000000011,-1.3799999999999808
2022-03-04,40.0,40.0,0.0,中性,0.0,0.5,30.0,1.0,5.0,0.5,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.0,2022-03-03,2022-03-03,2022-03-03,2022-03-03,1040.279899999999,11.23,-0.019923,59.00000000000003,-0.4499999999999744,334.96410000000003,13.44,-0.1013679999999999,-2.399999999999963,-1.2899999999999707
2022-03-07,25.0,25.0,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,1.0,2.5,0.5,0.0,1.0,2.5,0.5,0.0,0.0,2022-03-06,2022-03-04,2022-03-04,2022-03-04,1350.634799999999,17.78,-0.057947,56.67,-2.0,310.3548999999998,6.550000000000001,-0.038024,-2.3300000000000267,-1.5500000000000256
2022-03-08,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,0.0,0.0,0.0,0.5,5.0,1.0,0.0,0.5,2.5,0.5,0.0,0.0,2022-03-07,2022-03-07,2022-03-07,2022-03-07,2096.835599999999,3.9,-0.14364,56.49999999999999,-1.250000000000064,746.2008000000001,-13.88,-0.0856929999999999,-0.1700000000000088,0.749999999999936
2022-03-09,20.0,20.0,0.0,看空,0.0,0.5,15.0,0.5,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.0,2022-03-08,2022-03-08,2022-03-08,2022-03-08,2239.023699999999,-8.61,-0.239796,56.39000000000003,-0.2899999999999494,142.18809999999985,-12.51,-0.096156,-0.1099999999999639,0.9600000000001144
2022-03-10,20.0,20.0,0.0,看空,0.0,0.5,15.0,0.5,0.0,0.0,0.0,0.0,2.5,0.5,0.0,1.0,2.5,0.5,0.0,0.0,2022-03-09,2022-03-09,2022-03-09,2022-03-09,2225.246899999999,-8.45,-0.269053,56.38000000000001,-2.0299999999999727,-13.77679999999964,0.1600000000000001,-0.0292569999999999,-0.0100000000000193,-1.7400000000000233
2022-03-11,17.5,17.5,0.0,看空,0.0,0.0,15.0,0.5,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2022-03-10,2022-03-10,2022-03-10,2022-03-10,2380.857199999999,-16.58,-0.277843,56.20000000000003,-0.8200000000000003,155.61029999999982,-8.129999999999999,-0.00879,-0.1799999999999784,1.2099999999999724
2022-03-14,25.0,25.0,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-13,2022-03-11,2022-03-11,2022-03-11,2070.502299999999,-12.55,-0.38269,54.95000000000001,4.009999999999977,-310.3548999999998,4.029999999999998,-0.1048469999999999,-1.250000000000021,4.829999999999977
2022-03-15,25.0,25.0,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,5.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2022-03-14,2022-03-11,2022-03-14,2022-03-14,1558.178799999999,-12.55,-0.279751,54.31000000000004,0.300000000000054,-512.3235000000002,4.029999999999998,0.1029389999999999,-0.6399999999999721,-3.7099999999999222
2022-03-16,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,2.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2022-03-15,2022-03-15,2022-03-15,2022-03-15,1679.883799999999,-13.17,-0.7279439999999999,50.99999999999998,-0.9000000000000341,121.70499999999991,-0.6199999999999992,-0.4481929999999999,-3.310000000000059,-1.200000000000088
2022-03-17,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-16,2022-03-16,2022-03-16,2022-03-16,1407.571699999999,-17.57,-0.997628,52.70000000000002,2.059999999999988,-272.3120999999999,-4.4,-0.269684,1.7000000000000384,2.960000000000022
2022-03-18,42.5,42.5,0.0,中性,0.0,0.5,30.0,1.0,5.0,0.5,0.0,0.0,5.0,1.0,0.0,0.0,2.5,0.5,0.0,0.0,2022-03-17,2022-03-17,2022-03-17,2022-03-17,954.836199999999,-25.51,-0.91813,55.85,5.909999999999997,-452.7355,-7.940000000000001,0.0794979999999999,3.1499999999999844,3.850000000000009
2022-03-21,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.5,2.5,0.5,0.0,0.0,2022-03-20,2022-03-18,2022-03-18,2022-03-18,1731.096199999999,-22.37,-0.780485,56.410000000000025,-0.7899999999999778,776.26,3.140000000000001,0.137645,0.5600000000000236,-6.699999999999974
2022-03-22,20.0,20.0,0.0,看空,0.0,0.5,15.0,0.5,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.0,2022-03-21,2022-03-21,2022-03-21,2022-03-21,1758.784699999999,-19.87,-0.7577440000000001,56.009999999999984,-1.300000000000033,27.688499999999976,2.5,0.0227409999999999,-0.4000000000000412,-0.5100000000000551
2022-03-23,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,2.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2022-03-22,2022-03-22,2022-03-22,2022-03-22,1302.424099999999,-13.54,-0.3591630000000001,53.22,-0.5300000000000082,-456.3606,6.330000000000002,0.3985809999999999,-2.789999999999985,0.7700000000000247
2022-03-24,7.5,7.5,0.0,看空,0.0,0.5,0.0,0.0,5.0,0.5,0.0,0.5,2.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2022-03-23,2022-03-23,2022-03-23,2022-03-23,1302.424099999999,1.489999999999999,-0.4175180000000001,52.81000000000002,-3.390000000000001,0.0,15.029999999999998,-0.0583549999999999,-0.4099999999999824,-2.8599999999999928
2022-03-25,2.5,2.5,0.0,看空,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2022-03-24,2022-03-24,2022-03-24,2022-03-24,1810.695199999999,-2.0600000000000005,-0.5167360000000001,53.41,-4.200000000000031,508.27109999999993,-3.55,-0.0992179999999999,0.5999999999999801,-0.8100000000000303
2022-03-28,7.5,7.5,0.0,看空,0.0,0.5,0.0,0.0,5.0,0.5,0.0,0.5,2.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2022-03-27,2022-03-25,2022-03-25,2022-03-25,1034.435199999999,-10.05,-0.4974780000000001,53.94000000000001,-1.9200000000000088,-776.26,-7.99,0.0192579999999999,0.5300000000000153,2.2800000000000225
2022-03-29,10.0,10.0,0.0,看空,0.0,0.5,0.0,0.0,5.0,0.5,0.0,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-28,2022-03-28,2022-03-28,2022-03-28,772.8693999999991,-12.590000000000002,-0.5652020000000002,53.88999999999999,2.120000000000033,-261.56579999999985,-2.540000000000001,-0.0677240000000001,-0.0500000000000184,4.040000000000042
2022-03-30,10.0,10.0,0.0,看空,0.0,1.0,0.0,0.0,5.0,0.5,0.0,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-29,2022-03-29,2022-03-29,2022-03-29,546.1099999999991,-9.11,-0.5270840000000001,54.78999999999999,5.560000000000009,-226.75940000000003,3.480000000000002,0.038118,0.8999999999999986,3.4399999999999764
2022-03-31,10.0,10.0,0.0,看空,0.0,0.5,0.0,0.0,5.0,0.5,0.0,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-30,2022-03-30,2022-03-30,2022-03-30,609.6999999999991,-9.06,-0.1840550000000001,54.49999999999999,5.67999999999995,63.59000000000003,0.0499999999999989,0.343029,-0.2899999999999991,0.1199999999999406
2022-04-01,15.0,15.0,0.0,看空,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.0,2022-03-31,2022-03-31,2022-03-31,2022-03-31,266.5541999999991,0.7999999999999994,-0.0930670000000001,57.43999999999998,0.2700000000000386,-343.1458,9.86,0.090988,2.9399999999999906,-5.409999999999911
2022-04-02,45.0,45.0,0.0,中性,0.0,1.0,30.0,1.0,10.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.0,2022-04-01,2022-04-01,2022-04-01,2022-04-01,346.5441999999991,8.82,-0.0731560000000001,58.00000000000001,0.3499999999999872,79.98999999999995,8.020000000000001,0.0199109999999999,0.5600000000000236,0.0799999999999486
2022-04-06,45.0,45.0,0.0,中性,0.0,1.0,30.0,1.0,10.0,1.0,0.0,1.0,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.0,2022-04-05,2022-04-02,2022-04-02,2022-04-01,563.0487999999991,10.15,-0.0731560000000001,59.16999999999999,-1.8299999999999983,216.50460000000004,1.33,0.0199109999999999,1.1699999999999804,-2.179999999999985
2022-04-07,50.0,50.0,0.0,中性,0.0,1.0,30.0,1.0,10.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,5.0,1.0,0.0,0.0,2022-04-06,2022-04-06,2022-04-06,2022-04-06,499.4587999999991,8.86,-0.0135930000000001,62.99999999999999,-0.7999999999999972,-63.59000000000003,-1.290000000000001,0.059563,3.830000000000005,1.0300000000000011
2022-04-08,100.0,100.0,1.0,看多,0.0,0.5,30.0,1.0,10.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,5.0,1.0,50.0,1.0,2022-04-07,2022-04-07,2022-04-07,2022-04-07,588.0045999999991,-4.37,0.1513489999999999,60.99999999999999,-1.409999999999954,88.54579999999999,-13.23,0.164942,-2.0,-0.6099999999999568
2022-04-11,97.5,97.5,1.0,看多,0.0,1.0,30.0,1.0,10.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,5.0,1.0,50.0,1.0,2022-04-10,2022-04-08,2022-04-08,2022-04-08,508.0145999999991,-2.1500000000000004,0.1249149999999998,61.40999999999997,-1.0400000000000205,-79.98999999999995,2.22,-0.026434,0.4099999999999753,0.3699999999999335
2022-04-12,47.5,47.5,0.0,中性,0.0,1.0,30.0,1.0,10.0,1.0,0.0,0.5,2.5,0.5,0.0,1.0,5.0,1.0,0.0,0.0,2022-04-11,2022-04-11,2022-04-11,2022-04-11,508.0145999999991,4.2,-0.0034510000000001,59.79999999999998,-3.569999999999986,0.0,6.3500000000000005,-0.1283659999999999,-1.6099999999999852,-2.5299999999999656
2022-04-13,27.5,27.5,0.0,看空,0.0,0.5,15.0,0.5,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5,0.5,0.0,0.0,2022-04-12,2022-04-12,2022-04-12,2022-04-12,794.3630999999991,11.28,-0.0590590000000001,57.58000000000001,-3.000000000000025,286.3485,7.079999999999999,-0.055608,-2.2199999999999704,0.5699999999999612
2022-04-14,45.0,45.0,0.0,中性,0.0,0.5,30.0,1.0,10.0,1.0,0.0,1.0,2.5,0.5,0.0,1.0,2.5,0.5,0.0,0.0,2022-04-13,2022-04-13,2022-04-13,2022-04-13,794.3630999999991,16.87,-0.0450950000000001,57.83999999999998,-4.930000000000014,0.0,5.590000000000002,0.0139639999999999,0.2599999999999696,-1.929999999999989
2022-04-15,45.0,45.0,0.0,中性,0.0,1.0,30.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2022-04-14,2022-04-14,2022-04-14,2022-04-14,502.8530999999991,23.07,-0.0929900000000001,59.87999999999998,-4.740000000000009,-291.51000000000005,6.199999999999999,-0.047895,2.039999999999999,0.1900000000000048
2022-04-18,45.0,45.0,0.0,中性,0.0,0.5,30.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2022-04-17,2022-04-15,2022-04-15,2022-04-15,1044.276099999999,24.129999999999995,-0.0638330000000001,60.13000000000002,-2.769999999999982,541.4229999999998,1.0599999999999952,0.029157,0.2500000000000355,1.9700000000000275
2022-04-19,42.5,42.5,0.0,中性,0.0,0.5,30.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5,0.5,0.0,0.0,2022-04-18,2022-04-18,2022-04-18,2022-04-18,1160.192799999999,13.89,-0.1459710000000001,59.47,-3.600000000000005,115.9167,-10.239999999999997,-0.082138,-0.6600000000000179,-0.8300000000000232
2022-04-20,45.0,45.0,0.0,中性,0.0,0.5,30.0,1.0,10.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2022-04-19,2022-04-19,2022-04-19,2022-04-19,694.4034999999991,10.48,-0.1887240000000001,62.829999999999984,-2.7800000000000047,-465.7892999999998,-3.41,-0.0427529999999999,3.359999999999985,0.8200000000000003
2022-04-21,25.0,25.0,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2022-04-20,2022-04-20,2022-04-20,2022-04-20,1360.762499999999,4.509999999999998,-0.1982160000000001,65.74999999999997,-3.080000000000016,666.3589999999998,-5.970000000000002,-0.009492,2.9199999999999875,-0.3000000000000113
2022-04-22,25.0,25.0,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,5.0,1.0,0.0,0.0,2022-04-21,2022-04-21,2022-04-21,2022-04-21,1387.662499999999,4.919999999999998,-0.2115320000000001,67.98000000000002,-0.9299999999999642,26.90000000000009,0.4100000000000001,-0.013316,2.2300000000000466,2.150000000000052
2022-04-24,25.0,25.0,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2022-04-23,2022-04-22,2022-04-22,2022-04-22,943.2294999999992,1.049999999999999,-0.2598230000000001,70.35999999999999,-3.0800000000000125,-444.43299999999977,-3.869999999999999,-0.0482909999999999,2.379999999999967,-2.1500000000000483
2022-04-25,25.0,25.0,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,5.0,1.0,0.0,0.0,2022-04-24,2022-04-24,2022-04-24,2022-04-22,943.2294999999992,-1.930000000000001,-0.2598230000000001,71.41999999999999,0.669999999999991,0.0,-2.98,-0.0482909999999999,1.0600000000000025,3.750000000000004
2022-04-26,77.5,77.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,2.5,0.5,0.0,0.0,5.0,1.0,50.0,1.0,2022-04-25,2022-04-25,2022-04-25,2022-04-25,827.3127999999991,-21.93,0.0121329999999998,71.47000000000001,2.120000000000033,-115.9167000000001,-20.0,0.2719559999999998,0.0500000000000255,1.450000000000042
2022-04-27,75.0,75.0,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,5.0,1.0,50.0,1.0,2022-04-26,2022-04-26,2022-04-26,2022-04-26,790.2489999999991,-28.07,0.0790189999999999,70.73,-0.8199999999999541,-37.063800000000015,-6.140000000000001,0.0668860000000001,-0.7400000000000091,-2.939999999999987
