交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2024-01-19,2024-01-19,2024-01-19,多头,1.0,1.0,1,0.8500000000009889,0.6499999999999908,0.20000000000099805,是,是,已平仓
2,2024-02-06,2024-02-08,2024-02-08,多头,1.0,1.0,3,-1.7700000000000005,-3.7699999999990172,1.9999999999990168,否,是,已平仓
3,2024-02-21,2024-02-22,2024-02-22,多头,1.0,1.0,2,1.9999999999999878,1.010000000000004,0.9899999999999838,是,是,已平仓
4,2024-02-29,2024-03-07,2024-03-07,多头,1.0,1.0,6,6.239999999999996,5.999999999999997,0.23999999999999844,是,是,已平仓
5,2024-03-11,2024-03-13,2024-03-13,多头,1.0,1.0,3,-2.3899999999989894,-5.009999999999979,2.62000000000099,否,是,已平仓
6,2024-03-15,2024-03-15,2024-03-15,多头,1.0,1.0,1,1.2600000000000111,2.2499999999990234,-0.9899999999990123,是,是,已平仓
7,2024-03-21,2024-03-22,2024-03-22,多头,1.0,1.0,2,-1.6499999999990134,-0.999999999999994,-0.6499999999990194,否,是,已平仓
8,2024-04-03,2024-04-08,2024-04-08,多头,1.0,1.0,2,1.2100000000010018,1.0500000000000091,0.16000000000099268,是,是,已平仓
9,2024-04-10,2024-04-24,2024-04-24,多头,1.0,1.0,11,6.279999999999999,0.0,6.279999999999999,是,是,已平仓
10,2024-04-26,2024-04-26,2024-04-26,多头,1.0,1.0,1,-2.7800000000000047,-4.719999999998996,1.9399999999989914,否,是,已平仓
11,2024-05-10,2024-05-13,2024-05-13,多头,1.0,1.0,2,2.459999999999997,2.85999999999998,-0.39999999999998304,是,是,已平仓
12,2024-05-21,2024-05-21,2024-05-21,多头,1.0,1.0,1,-1.3100000000000265,-0.3599999999999784,-0.9500000000000481,否,是,已平仓
13,2024-06-04,2024-06-12,2024-06-12,多头,1.0,1.0,6,5.64000000000002,0.9299999999999935,4.710000000000027,是,是,已平仓
14,2024-06-14,2024-06-14,2024-06-14,多头,1.0,1.0,1,0.6800000000000208,1.1999999999999855,-0.5199999999999647,是,是,已平仓
15,2024-06-19,2024-06-24,2024-06-24,多头,1.0,1.0,4,1.1102230246251565e-16,0.8599999999990212,-0.8599999999990211,是,是,已平仓
16,2024-07-01,2024-07-01,2024-07-01,多头,1.0,1.0,1,-4.430000000000025,-4.279999999999978,-0.15000000000004654,否,是,已平仓
17,2024-07-03,2024-07-03,2024-07-03,多头,1.0,1.0,1,2.149999999999999,-0.5699999999990089,2.7199999999990077,是,是,已平仓
18,2024-07-15,2024-07-15,2024-07-15,多头,1.0,1.0,1,0.0099999999999753,0.6300000000000056,-0.6200000000000303,是,是,已平仓
19,2024-07-17,2024-07-24,2024-07-24,多头,1.0,1.0,6,2.0299999999999834,2.3199999999989895,-0.28999999999900616,是,是,已平仓
20,2024-07-30,2024-07-30,2024-07-30,多头,1.0,1.0,1,1.2599999999999765,0.9400000000000032,0.3199999999999733,是,是,已平仓
21,2024-08-07,2024-08-07,2024-08-07,多头,1.0,1.0,1,2.1500000000010053,0.7699999999990006,1.3800000000020047,是,是,已平仓
