日期,信号日期,总分,结论,仓位,条件基准仓位,交易标的到期收益率_百分比,比较基准到期收益率_百分比,策略日收益率,基准日收益率,策略票息Carry收益,策略资本利得收益,基准票息Carry收益,基准资本利得收益,票息Carry超额,资本利得超额,策略资本利得_BP,基准资本利得_BP,资本利得超额_BP,策略累计资本利得_BP,基准累计资本利得_BP,累计资本利得超额_BP,策略累计票息Carry,策略累计资本利得,基准累计票息Carry,基准累计资本利得,策略净值,基准净值,超额净值
2022-01-17,2022-01-17,42.5,中性,0.5,0.5,3.1207,2.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-01-18,2022-01-17,42.5,中性,0.5,0.5,3.0911,2.7415,0.0013166476031734545,0.001974145645928372,6.19186507936508e-05,0.0012547289523798038,5.527777777777778e-05,0.0019188678681505945,6.640873015873017e-06,-0.0006641389157707907,1.4799999999999882,2.225000000000005,-0.7450000000000168,1.4799999999999882,2.225000000000005,-0.7450000000000168,6.19186507936508e-05,0.0012547289523798038,5.527777777777778e-05,0.0019188678681505945,1.0013166476031734,1.0019741456459283,0.999343797396757
2022-01-19,2022-01-17,42.5,中性,0.5,0.5,3.0756,2.7314,0.0007193591280547277,0.0004909092028279253,6.133134920634921e-05,0.0006580277788483784,5.4394841269841267e-05,0.0004365143615580841,6.936507936507941e-06,0.00022151341729029434,0.7750000000000118,0.5050000000004877,0.26999999999952407,2.255,2.7300000000004925,-0.4750000000004927,0.00012325,0.0019127567312281822,0.00010967261904761905,0.0023553822297086788,1.0020369538737,1.0024660239750216,0.999571985392961
2022-01-20,2022-01-17,42.5,中性,0.5,0.5,3.0306,2.7271,0.0019729356829502253,0.00024013363914135555,6.102380952380952e-05,0.001911911873426416,5.419444444444425e-05,0.0001859391946969113,6.82936507936527e-06,0.0017259726787295046,2.249999999999995,0.21499999999950378,2.0350000000004913,4.5049999999999955,2.9449999999999963,1.5599999999999987,0.00018427380952380952,0.003824668604654598,0.0001638670634920633,0.00254132142440559,1.0040139083356323,1.0027067497894742,1.001303629946076
2022-01-21,2022-01-17,42.5,中性,0.5,0.5,3.0393,2.71,-0.0003103540756215417,0.0007937051191038453,6.013095238095238e-05,-0.0003704850280024941,5.410912698412698e-05,0.0007395959921197183,6.0218253968254005e-06,-0.0011100810201222124,-0.4350000000000014,0.8550000000000051,-1.2900000000000065,4.069999999999994,3.8000000000000016,0.26999999999999225,0.0002444047619047619,0.0034541835766521037,0.00021797619047619028,0.0032809174165253085,1.0037023085271997,1.003502603269742,1.0001990082106482
2022-01-24,2022-01-24,40.0,中性,0.5,0.5,3.0,2.6751,0.0017331316232015459,0.0015645648106404543,6.030357142857143e-05,0.0016728280517729745,5.3769841269841265e-05,0.001510794969370613,6.533730158730163e-06,0.00016203308240236142,1.965000000000005,1.744999999999993,0.22000000000001196,6.034999999999999,5.544999999999995,0.4900000000000042,0.00030470833333333337,0.005127011628425078,0.00027174603174603154,0.004791712385895921,1.0054418567383887,1.005072648130204,1.0003673451952668
2022-01-25,2022-01-24,40.0,中性,0.5,0.5,3.0,2.6979,5.9523809523809524e-05,-0.0009356906289600906,5.9523809523809524e-05,-0.0,5.3077380952380955e-05,-0.0009887680099124716,6.446428571428568e-06,0.0009887680099124716,-0.0,-1.1399999999999952,1.1399999999999952,6.034999999999999,4.404999999999999,1.6299999999999994,0.0003642321428571429,0.005127011628425078,0.0003248234126984125,0.0038029443759834496,1.0055017044679564,1.0041322110719244,1.001363857648357
2022-01-26,2022-01-24,40.0,中性,0.5,0.5,3.0,2.7146,5.9523809523809524e-05,-0.0006698506409106915,5.9523809523809524e-05,-0.0,5.3529761904761906e-05,-0.0007233804028154534,5.994047619047618e-06,0.0007233804028154534,-0.0,-0.8350000000000024,0.8350000000000024,6.034999999999999,3.5699999999999967,2.4650000000000016,0.0004237559523809525,0.005127011628425078,0.0003783531746031744,0.0030795639731679963,1.005561555759889,1.0034595924667788,1.002094716427936
2022-01-27,2022-01-24,40.0,中性,0.5,0.5,3.0238,2.7348,-0.0009555703280525232,-0.0008203750908794244,5.9523809523809524e-05,-0.0010150941375763327,5.3861111111111114e-05,-0.0008742362019905354,5.66269841269841e-06,-0.0001408579355857973,-1.1900000000000106,-1.0099999999995009,-0.18000000000050975,4.844999999999988,2.560000000000496,2.284999999999492,0.000483279761904762,0.004111917490848746,0.00043221428571428556,0.002205327771177461,1.0046006709741744,1.002636379212415,1.0019591267606929
2022-01-28,2022-01-24,40.0,中性,0.5,0.5,3.0134,2.7021,0.0005030283011648226,0.0014680176530481356,5.999603174603175e-05,0.00044303226941879077,5.4261904761904565e-05,0.001413755748286231,5.734126984127182e-06,-0.0009707234788674402,0.5200000000005027,1.6349999999995015,-1.1149999999989988,5.3650000000004905,4.194999999999998,1.1700000000004933,0.0005432757936507938,0.004554949760267536,0.0004864761904761901,0.003619083519463692,1.0051060135430436,1.0041082671166872,1.000993664188446
2022-02-07,2022-01-24,40.0,中性,0.5,0.5,3.0311,2.7256,-0.0006946172731095829,-0.0009640976144164241,5.9789682539682345e-05,-0.0007544069556492652,5.361309523809524e-05,-0.0010177107096545194,6.176587301587106e-06,0.00026330375400525417,-0.8850000000000003,-1.1749999999999954,0.28999999999999504,4.48000000000049,3.0200000000000022,1.4600000000004885,0.0006030654761904761,0.003800542804618271,0.0005400892857142853,0.0026013728098091726,1.0044078495447304,1.0031402087317443,1.0012636726171995
